solicitud_id,aprobado,hit_buro_huella,malo,num_iq_u3m_pl_financieras,edad_cliente,porcentaje_cuentas_abiertas,num_iq_u3m,num_iq_u3m_tdc_banco,maxmop_u3m,saldo_actual_prest_personales,num_iq_u3m_prest_personales,ingreso_bruto,numero_ctas_atraso_prest_personales_u3m,numero_ctas_atraso_tdc_u3m,ctas_ab_u18m_tdc_banco,num_ctas_prest_pers,flag_prest_nomina,meses_cta_mas_antig,flag_fraude_prest_nomina,flag_fraude_hipotecario,flag_quebranto_prest_personal,entidad_federativa,tipo_suscripcion,footprint_status,footprint_antiguedad_uso_linea_celular,footprint_gasto_mensual_telefonia,footprint_actividad_usuario,footprint_cambio_sim_u3m,footprint_variable_37,footprint_gasto_ultimos_60_dias,footprint_score_fpd,footprint_rango_dispositivo,footprint_adopcion_tecno,footprint_score_incumplimiento,footprint_tasa_contactacion,footprint_calidad_telefonica,footprint_score_contactabilidad_entrante,footprint_score_contactabilidad_saliente,footprint_disciplina_tech,footprint_cluster_sucursales,region
5559112.0,1,11,1,-2,68,0.555555556,15,1,2,12009,1,3248.73,2,-2,-2,6,-2,2,0,-2,-2,SIN,MIXTO,1,83,-1,6,0,20,11,423,9,8,659,664,790,3,3,-2,3,Noroeste
5559150.0,1,11,0,-2,62,0.125,1,-2,9,-2,1,2533.74,0,1,0,3,-2,23,0,-2,-2,GRO,PREPAGO,1,42,5,5,0,22,5,387,3,8,591,574,751,2,2,74,1,
5559169.0,1,11,1,-2,61,0.333333333,5,1,9,44381,1,5136.25,2,-2,-2,5,-2,52,-2,-2,-2,COA,PREPAGO,1,50,3,5,0,20,3,424,4,6,541,606,741,3,3,39,1,Noreste
5559188.0,1,11,1,-2,65,0.076923077,3,-2,9,23672,1,3335.59,7,0,-2,14,-2,23,-2,0,0,JAL,PREPAGO,1,53,6,5,0,20,6,357,-1,-1,609,611,752,3,3,35,3,Occidente
5559226.0,1,11,0,-2,54,0.5,3,1,9,44946,1,5117.19,1,-2,-2,2,-2,8,0,0,-2,CHI,PREPAGO,1,60,6,5,0,20,6,366,-1,-1,578,622,746,3,3,89,3,
5559245.0,1,11,0,-2,64,0.733333333,6,-2,1,-2,2,32252.114999999998,-2,0,1,-2,-2,7,-2,-2,-2,NL,PREPAGO,1,55,8,5,0,16,8,463,5,4,624,617,747,3,2,61,1,Noreste
5559264.0,1,11,0,-2,74,1.0,1,-2,3,-2,1,3194.69,-2,1,0,-2,-2,88,-2,-2,-2,COA,PREPAGO,1,68,5,3,0,21,5,367,2,7,583,616,714,3,2,61,1,Noreste
5560043.0,1,11,0,-2,67,0.5,1,-2,1,-2,1,26932.32,-2,0,0,-2,-2,24,-2,0,-2,EM,PREPAGO,1,64,4,5,0,20,4,363,5,4,599,622,777,3,3,57,2,
5560119.0,1,11,0,-2,74,0.25,3,2,2,-2,1,2951.81,0,-2,-2,2,-2,6,-2,-2,-2,GRO,PREPAGO,1,74,4,5,0,19,4,475,5,5,590,603,759,3,3,54,1,
5560252.0,1,11,0,-2,65,0.4,1,-2,1,-2,1,7057.2,0,0,0,2,-2,35,0,-2,0,GRO,PREPAGO,1,74,6,5,0,20,6,487,3,7,610,595,765,3,3,71,1,
5561240.0,1,11,0,-2,74,0.137931035,1,-2,1,42023,1,4887.58,0,0,0,10,-2,5,0,-2,0,NL,PREPAGO,1,48,-1,2,0,20,0,348,-1,-1,558,491,719,2,1,-2,1,Noreste
5561525.0,1,11,0,-2,69,0.125,5,1,1,-2,1,10052.29,-2,0,-2,-2,-2,8,0,-2,-2,VER,PREPAGO,1,55,5,5,0,22,5,422,3,7,581,596,737,3,3,81,3,Noreste
5561582.0,1,11,0,1,43,0.113207547,10,4,9,61944,2,32252.114999999998,2,-2,-2,36,1,3,0,-2,1,MOR,PREPAGO,1,28,3,5,0,18,3,427,4,6,558,588,741,3,3,-2,3,Centro
5562095.0,1,11,1,2,58,0.2,8,-2,1,-2,3,8862.4,0,0,0,4,-2,23,-2,-2,0,CHS,PREPAGO,1,70,4,4,0,18,4,486,5,5,591,601,741,3,1,37,3,Noroeste
5562190.0,1,11,0,-2,66,0.48,5,1,1,-2,1,32252.114999999998,-2,0,0,-2,-2,2,0,0,-2,BCN,POSPAGO,1,86,-1,6,0,20,10,383,6,8,636,683,844,3,3,-3,1,
5562285.0,1,11,1,1,59,0.206349206,6,-2,9,83228,2,5639.48,6,2,0,46,-2,1,-2,-2,0,PUE,PREPAGO,1,66,5,4,0,20,5,407,4,5,617,614,759,3,2,86,1,Centro
5562304.0,1,11,0,-2,51,0.428571429,5,2,1,52722,1,14056.98,0,0,0,2,-2,7,0,0,0,PUE,PREPAGO,1,60,6,5,0,20,6,411,5,6,583,623,758,3,3,48,3,Centro
5562399.0,1,11,0,-2,76,0.0,2,-2,1,-2,1,2478.18,0,0,0,6,-2,39,0,-2,-2,CHS,PREPAGO,1,39,6,3,0,20,6,426,2,7,548,624,722,3,3,100,3,Noroeste
5563102.0,1,11,0,-2,69,0.230769231,4,2,9,-2,1,3193.07,0,2,0,1,-2,21,-2,-2,-2,MICH,PREPAGO,1,19,6,5,0,25,6,442,-1,-1,558,567,722,2,2,51,1,Occidente
5563254.0,1,11,0,3,46,0.5,8,-2,1,187974,4,32252.114999999998,0,0,2,4,-2,4,0,-2,-2,VER,POSPAGO,1,69,-1,6,0,20,8,508,-1,-1,632,656,806,3,3,-3,3,Noreste
5563710.0,1,11,0,1,62,0.15,5,-2,9,57803,2,11122.3,2,0,-2,44,-2,5,0,-2,0,VER,PREPAGO,1,73,10,5,0,0,12,316,3,7,574,600,759,2,2,58,3,Noreste
5563995.0,1,11,0,-2,64,0.02,3,-2,1,-2,1,32252.114999999998,0,0,0,32,-2,41,-2,0,-2,COA,POSPAGO,1,86,-1,6,0,20,10,442,9,8,663,676,828,3,3,-3,1,Noreste
5564166.0,1,11,0,-2,63,0.185714286,11,1,9,257484,1,32252.114999999998,8,0,0,44,-2,1,0,0,0,CHI,PREPAGO,1,70,5,6,0,22,5,394,-1,-1,641,624,794,3,3,51,1,
5564603.0,1,11,0,-2,57,0.2,3,1,1,-2,1,13933.3,0,-2,-2,1,-2,51,0,-2,-2,PUE,PREPAGO,1,87,-1,3,0,20,0,320,-1,-1,625,562,774,2,0,-2,1,Centro
5564660.0,1,11,0,-2,63,0.411764706,3,1,6,58124,1,14273.25,1,1,-2,15,-2,2,-2,0,0,SON,MIXTO,1,83,-1,6,0,20,6,586,4,6,579,656,790,3,3,-2,3,Noroeste
5564869.0,1,11,0,1,65,0.461538462,4,-2,9,299861,2,18886.57,2,8,1,3,-2,4,0,-2,-2,CDMX,PREPAGO,1,39,6,5,0,20,6,515,5,4,628,600,752,2,2,-2,3,Centro
5565078.0,1,11,0,1,58,0.109375,24,-2,9,244891,2,24016.84,0,0,0,83,-2,1,0,-2,0,COA,MIXTO,1,60,-1,5,0,20,7,486,4,7,587,638,763,3,2,-2,3,Noreste
5565154.0,1,11,0,-2,50,0.5,1,-2,9,31468,1,3422.56,0,-2,-2,5,-2,4,-2,0,0,HGO,PREPAGO,1,58,4,5,2,22,4,465,-1,-1,577,613,734,3,3,51,3,Centro
5565249.0,1,11,0,-2,61,0.4,5,2,9,-2,1,14700.16,-2,0,-2,-2,-2,8,-2,-2,-2,SON,PREPAGO,1,64,6,3,0,22,6,456,-1,-1,572,615,713,3,2,49,1,Noroeste
5565325.0,1,11,0,-2,67,0.3,7,1,1,139367,1,18689.94,0,0,0,6,1,7,-2,0,0,NL,MIXTO,1,87,-1,6,0,20,11,440,5,5,614,688,825,4,3,-2,1,Noreste
5565610.0,1,11,0,-2,46,0.5,4,-2,7,14218,-2,2282.15,1,-2,-2,1,-2,24,0,-2,0,MOR,PREPAGO,1,20,8,5,0,25,9,373,-1,-1,485,606,738,3,2,39,1,Centro
5565724.0,1,11,0,3,66,0.5,21,2,9,185228,5,7260.05,0,0,1,5,-2,3,-2,-2,0,EM,POSPAGO,1,74,-1,5,0,20,10,545,8,7,627,713,813,3,3,-3,3,
5565819.0,1,11,0,-2,61,0.193548387,7,-2,9,130246,1,11621.02,1,2,0,14,-2,1,-2,0,0,VER,PREPAGO,1,33,8,5,0,23,8,403,-1,-1,588,586,741,2,2,51,3,Noreste
5565895.0,1,11,0,1,76,0.105263158,3,-2,9,4284,2,3402.25,1,-2,-2,35,-2,48,0,-2,0,CAM,PREPAGO,1,67,-1,3,0,20,0,472,4,5,575,606,749,3,1,46,1,Sur-Sureste
5565933.0,1,11,1,1,58,0.076923077,16,-2,9,26748,2,6947.69,0,-2,-2,15,-2,1,-2,-2,0,HGO,PREPAGO,1,5,2,1,0,21,2,339,1,7,526,526,633,1,1,-2,3,Centro
5566788.0,1,11,0,1,59,0.777777778,3,-2,9,184498,1,28864.8,1,1,-2,2,-2,4,0,-2,0,TAM,PREPAGO,1,71,5,5,0,20,5,468,4,6,606,621,776,2,3,80,1,Noreste
5566807.0,1,11,0,-2,69,0.294117647,3,-2,5,57830,1,3183.39,4,0,-2,12,-2,9,0,-2,-2,NL,PREPAGO,1,43,6,5,0,22,6,464,6,4,551,605,754,3,1,40,1,Noreste
5567149.0,1,11,0,-2,71,0.454545455,1,-2,1,143176,1,12102.12,0,-2,-2,2,-2,1,-2,-2,0,MICH,PREPAGO,1,61,-1,3,0,20,0,370,2,7,547,599,714,2,2,-2,1,Occidente
5567187.0,1,11,0,-2,60,0.5,2,-2,9,100473,1,2900.91,1,0,-2,19,-2,4,0,-2,0,CHI,PREPAGO,1,43,7,6,0,21,7,303,3,6,567,573,758,3,3,49,3,
5567282.0,1,11,0,-2,79,0.0,-2,-2,0,-2,-2,15547.73,-2,-2,-2,-2,-2,62,0,-2,-2,OAX,PREPAGO,1,52,8,5,0,19,9,337,6,7,567,620,767,3,3,55,1,Sur-Sureste
5567529.0,1,11,0,-2,69,0.24137931,1,-2,9,71221,-2,5963.13,3,1,-2,23,-2,7,-2,-2,0,COA,PREPAGO,1,29,8,6,1,17,9,330,-1,-1,558,593,748,3,3,46,1,Noreste
5567643.0,1,11,0,-2,63,0.5,5,-2,6,8933,1,5252.87,1,-2,-2,2,-2,9,-2,-2,0,SON,PREPAGO,1,28,5,5,0,19,5,392,4,5,576,585,734,2,2,72,3,Noroeste
5568061.0,1,11,0,-2,60,0.296296296,7,-2,9,85807,1,5111.95,4,0,-2,37,1,2,0,0,0,NAY,PREPAGO,1,65,7,5,0,18,7,379,-1,-1,580,609,764,3,2,46,1,
5568118.0,1,11,0,-2,54,0.217391304,5,2,1,276894,1,17973.0,0,0,-2,26,-2,2,-2,0,0,CHI,POSPAGO,1,80,-1,5,0,20,10,517,7,8,634,676,810,3,2,-3,3,
5568745.0,1,11,0,1,58,0.333333333,7,1,1,2552,2,24735.3,0,0,0,2,-2,14,-2,-2,-2,EM,PREPAGO,1,84,7,5,0,21,7,492,6,7,613,615,783,3,1,53,3,
5568916.0,1,11,0,-2,61,0.75,2,-2,9,18719,1,2399.93,1,-2,-2,1,-2,52,-2,0,-2,QRO,PREPAGO,1,47,7,6,0,19,7,402,-1,-1,563,602,770,3,3,50,1,Centro
5569011.0,1,11,0,-2,62,0.25,8,3,1,91425,1,26581.54,0,0,0,2,-2,4,0,-2,0,HGO,PREPAGO,1,65,6,6,0,20,6,446,-1,-1,587,616,763,3,3,69,3,Centro
5569049.0,1,11,0,-2,62,0.407407407,-2,-2,1,-2,-2,3455.63,0,0,-2,1,-2,79,-2,0,0,PUE,PREPAGO,1,31,3,5,0,20,3,419,4,5,560,597,733,3,2,62,3,Centro
5569144.0,1,11,1,-2,79,0.0,1,-2,1,-2,1,5763.4,0,-2,-2,1,-2,70,-2,-2,0,SON,PREPAGO,1,33,1,4,0,20,1,354,5,5,568,562,709,3,1,25,3,Noroeste
5569372.0,1,11,0,1,63,0.347826087,4,-2,9,590601,2,32252.114999999998,3,0,-2,14,1,5,0,0,0,SIN,POSPAGO,1,83,-1,5,0,20,10,461,-1,-1,631,639,820,3,3,-3,3,Noroeste
5569467.0,1,11,0,-2,63,0.066666667,1,-2,1,79353,1,20104.9,0,0,-2,17,-2,1,-2,-2,0,ZAC,PREPAGO,1,86,5,6,0,19,5,428,5,3,580,637,795,3,2,61,3,Occidente
5570189.0,1,11,0,-2,50,0.266666667,11,3,9,55378,1,15537.0,5,-2,-2,11,-2,2,0,-2,0,MOR,PREPAGO,1,23,7,6,1,21,7,447,5,6,560,603,745,3,3,64,3,Centro
5570360.0,1,11,0,-2,44,0.416666667,1,-2,9,34564,1,4861.13,1,-2,-2,4,-2,37,0,-2,0,PUE,PREPAGO,1,60,5,5,0,24,5,413,3,6,588,596,754,3,2,46,1,Centro
5570417.0,1,11,0,1,50,0.08,10,-2,9,23914,2,10220.38,1,1,0,9,-2,6,0,0,0,OAX,PREPAGO,1,42,6,5,0,21,6,441,5,4,586,605,766,3,3,67,1,Sur-Sureste
5570645.0,1,11,0,-2,65,0.666666667,1,-2,0,-2,1,5836.52,-2,-2,-2,-2,-2,52,-2,0,-2,OAX,PREPAGO,1,72,7,5,0,19,7,292,3,5,571,608,758,3,3,44,1,Sur-Sureste
5570797.0,1,11,0,-2,59,0.009433962,1,-2,1,-2,1,5689.32,0,-2,-2,107,-2,30,0,-2,-2,CHI,PREPAGO,1,60,6,6,0,20,6,371,4,3,562,642,747,3,3,100,-1,
5571253.0,1,11,0,-2,62,0.666666667,3,-2,9,4140,1,4761.22,1,0,-2,1,-2,4,-2,-2,0,PUE,PREPAGO,1,42,5,4,0,21,5,347,4,7,568,557,730,2,1,38,3,Centro
5571519.0,1,11,0,-2,70,0.142857143,5,3,9,-2,1,8744.8,0,0,-2,6,-2,33,0,-2,0,YUC,PREPAGO,1,26,8,5,0,28,8,497,4,5,566,602,729,3,3,43,3,Sur-Sureste
5571595.0,1,11,0,-2,62,0.473684211,4,-2,1,-2,1,10809.0,-2,0,-2,-2,1,1,-2,-2,-2,AGS,PREPAGO,1,33,7,6,0,20,7,457,3,3,590,576,761,3,3,43,1,Occidente
5571728.0,1,11,1,-2,67,0.346153846,8,-2,9,207807,1,15706.88,3,1,-2,22,-2,2,0,-2,0,VER,PREPAGO,1,54,3,4,0,19,3,483,5,4,582,606,734,2,2,38,3,Noreste
5571823.0,1,11,0,-2,63,0.148148148,1,-2,9,128826,1,8037.02,2,0,-2,13,-2,17,0,0,0,QRO,PREPAGO,1,61,5,5,0,22,5,433,4,7,563,592,744,3,2,67,1,Centro
5571899.0,1,11,1,1,62,0.0,2,-2,0,-2,2,5252.87,0,-2,-2,2,-2,22,-2,-2,-2,NL,PREPAGO,1,10,3,6,0,22,3,377,5,5,561,588,699,3,3,-2,-1,Noreste
5572013.0,1,11,0,-2,60,0.5,14,3,7,10930,1,5836.52,0,1,-2,5,-2,3,-2,0,0,SON,PREPAGO,1,73,8,6,2,35,9,485,-1,-1,595,624,751,3,2,24,3,Noroeste
5572051.0,1,11,0,-2,66,0.0,4,-2,0,-2,1,9357.35,0,-2,-2,1,-2,17,0,-2,-2,JAL,PREPAGO,1,67,5,5,0,18,5,465,-1,-1,587,622,732,3,3,89,3,Occidente
5572336.0,1,11,1,3,65,0.418604651,9,1,1,-2,4,27723.7,0,0,3,11,-2,6,-2,-2,0,BCS,PREPAGO,1,58,6,6,1,20,6,437,6,6,578,634,772,4,3,87,3,Noroeste
5572868.0,1,11,1,1,67,0.551724138,17,-2,3,200046,2,5406.1,2,1,1,15,-2,0,0,-2,0,BCN,PREPAGO,1,5,3,3,0,22,3,333,-1,-1,557,609,655,3,2,-2,1,
5572887.0,1,11,0,-2,65,0.230769231,4,-2,1,22789,1,8030.27,0,0,-2,6,-2,19,0,0,-2,COA,PREPAGO,1,69,6,5,0,20,6,409,4,6,600,625,786,3,2,59,1,Noreste
5573229.0,1,11,0,-2,62,0.066666667,3,-2,9,681,2,4033.84,1,1,0,20,-2,40,0,0,1,OAX,PREPAGO,1,69,5,5,0,19,5,412,4,3,610,621,773,2,2,50,1,Sur-Sureste
5573286.0,1,11,1,-2,81,0.615384615,5,3,9,63239,-2,10000.0,3,2,0,8,-2,8,0,-2,0,EM,MIXTO,1,67,-1,5,0,20,10,608,4,8,573,609,746,3,3,-2,3,
5573324.0,1,11,0,-2,62,0.5,5,-2,9,4687,3,4160.21,0,-2,-2,4,-2,2,0,-2,0,BCN,PREPAGO,1,66,6,6,2,21,6,402,-1,-1,482,621,757,3,3,45,3,
5573514.0,1,11,0,-2,60,0.153846154,3,-2,2,5184,1,28575.53,1,1,1,18,-2,2,0,0,0,MICH,POSPAGO,1,77,-1,6,0,20,11,493,5,7,605,671,835,4,4,-3,1,Occidente
5573799.0,1,11,0,1,60,0.076923077,9,2,9,8802,2,8148.84,1,0,-2,26,-2,4,-2,0,0,NL,PREPAGO,1,74,6,4,0,21,6,429,4,6,561,601,750,2,2,88,1,Noreste
5574616.0,1,11,0,3,70,0.285714286,10,-2,4,138189,4,23929.71,0,1,0,2,-2,3,0,0,-2,AGS,POSPAGO,1,72,-1,-1,0,20,12,433,8,10,643,661,799,3,2,-3,1,Occidente
5574939.0,1,11,0,-2,59,0.214285714,1,-2,9,449320,1,23871.47,0,1,0,20,-2,4,0,-2,0,NL,PREPAGO,1,71,4,3,0,21,4,318,5,7,606,591,744,2,2,66,1,Noreste
5575205.0,1,11,0,3,67,0.363636364,11,1,9,-2,4,26787.0,-2,0,-2,-2,-2,22,-2,-2,-2,VER,MIXTO,1,65,-1,6,0,20,9,507,3,7,557,637,756,3,3,-2,3,Noreste
5575224.0,1,11,0,-2,60,0.096774194,10,-2,6,38815,2,23812.0,2,0,1,46,-2,4,0,-2,-2,MICH,PREPAGO,1,50,6,5,0,20,6,347,4,6,619,599,761,3,2,43,1,Occidente
5575452.0,1,11,1,-2,60,0.204081633,7,-2,9,144902,1,3189.3,4,-2,-2,32,1,2,0,0,1,BCN,PREPAGO,1,39,5,5,0,18,5,446,-1,-1,548,604,750,3,2,43,1,
5575585.0,1,11,1,2,56,0.307692308,10,-2,9,234961,3,11532.75,2,1,0,11,-2,1,-2,-2,0,BCN,PREPAGO,1,67,9,7,0,18,10,383,5,5,606,624,773,3,3,61,1,
5575661.0,1,11,0,-2,57,0.333333333,6,-2,9,-2,1,9695.8,0,0,0,6,1,35,-2,-2,0,CHI,POSPAGO,1,83,-1,5,0,20,7,428,4,5,633,669,811,3,2,-3,3,
5575946.0,1,11,0,1,63,0.8,5,-2,9,74370,2,7823.0,0,0,-2,1,-2,7,-2,-2,-2,NL,PREPAGO,1,5,3,3,0,22,3,271,4,7,550,563,669,2,2,-2,1,Noreste
5576041.0,1,11,0,-2,60,0.172413793,4,-2,6,-2,1,24179.0,0,2,-2,21,-2,11,-2,-2,0,NL,PREPAGO,1,42,5,4,1,20,5,390,5,6,565,599,742,3,2,54,1,Noreste
5576193.0,1,11,0,-2,71,0.115942029,1,-2,9,288340,1,8472.79,0,3,0,97,1,3,-2,-2,0,QRO,PREPAGO,1,63,6,5,0,19,6,407,4,7,569,599,764,2,2,62,1,Centro
5576212.0,1,11,0,-2,60,0.2,3,1,1,2088,1,5836.52,0,-2,-2,5,-2,4,-2,-2,0,CHI,PREPAGO,1,76,2,3,0,19,2,323,-1,-1,597,663,762,3,2,-2,3,
5576440.0,1,11,1,-2,62,0.388888889,2,1,9,126589,1,4163.28,2,3,-2,12,-2,3,-2,0,0,NL,PREPAGO,1,55,6,5,0,20,6,490,5,6,573,617,731,2,2,88,1,Noreste
5576668.0,1,11,0,-2,64,0.0125,3,1,1,-2,1,3561.29,0,0,0,55,-2,5,0,0,-2,SON,PREPAGO,1,37,4,5,2,24,4,429,-1,-1,557,618,711,2,2,31,3,Noroeste
5576725.0,1,11,0,-2,57,0.026666667,5,-2,9,27308,1,14178.3,3,0,-2,69,-2,2,0,-2,1,OAX,PREPAGO,1,67,6,6,0,21,6,375,4,8,573,610,765,3,3,61,3,Sur-Sureste
5576896.0,1,11,0,1,77,0.1,3,-2,9,-2,2,4107.3,-2,1,0,-2,-2,85,0,-2,-2,SIN,POSPAGO,1,72,-1,5,0,20,6,427,4,7,590,650,805,3,3,-3,1,Noroeste
5577409.0,1,11,0,-2,60,0.096774194,1,-2,2,12379,1,26631.1,0,0,1,14,-2,14,0,-2,0,SON,MIXTO,1,62,-1,4,0,20,7,485,6,8,602,620,741,3,2,-2,1,Noroeste
5577542.0,1,11,0,-2,62,0.085714286,1,-2,9,155443,1,4607.09,1,0,-2,9,-2,6,-2,0,1,MICH,PREPAGO,1,76,5,6,0,20,5,370,3,6,622,612,779,3,3,-2,3,Occidente
5577675.0,1,11,0,-2,80,0.571428571,1,1,1,7396,-2,5761.0,0,0,-2,4,-2,33,0,-2,0,SIN,PREPAGO,1,42,9,1,0,40,11,397,-1,-1,607,584,685,1,1,38,3,Noroeste
5578131.0,1,11,1,-2,62,0.179487179,3,-2,7,126149,1,6072.52,3,0,0,28,-2,7,0,0,0,QRO,PREPAGO,1,73,5,5,0,22,5,449,6,6,595,623,750,2,2,71,3,Centro
5578188.0,1,11,0,-2,70,0.666666667,4,-2,2,25840,1,3642.22,2,-2,-2,2,-2,6,-2,0,-2,NL,PREPAGO,1,8,3,3,0,22,3,423,-1,-1,573,592,678,3,2,-2,1,Noreste
5578321.0,1,11,1,-2,67,0.413043478,8,-2,9,200059,1,14790.12,0,3,0,23,-2,2,-2,-2,0,MICH,PREPAGO,1,76,5,5,0,21,5,469,8,7,670,639,789,3,3,65,3,Occidente
5578758.0,1,11,0,-2,50,0.444444444,1,-2,9,30821,1,3082.04,0,0,-2,2,-2,4,-2,-2,-2,CDMX,PREPAGO,1,16,6,6,0,22,6,457,6,7,549,582,728,3,3,52,3,Centro
5579043.0,1,11,0,1,58,0.055555556,2,-2,9,-2,2,13642.0,-2,1,0,-2,-2,36,0,-2,-2,TLAX,PREPAGO,1,71,5,5,0,22,5,368,4,6,581,624,766,3,2,71,1,Centro
5579081.0,1,11,0,-2,54,0.019607843,2,-2,7,-2,1,1618.3,0,0,-2,101,-2,13,-2,-2,0,SLP,PREPAGO,1,24,4,5,1,24,4,387,-1,-1,568,579,730,3,3,-2,1,
5579119.0,1,11,0,-2,60,0.039215686,1,-2,9,27482,1,6266.09,2,0,-2,31,-2,4,-2,-2,-2,SON,PREPAGO,1,41,6,4,0,21,6,350,3,4,547,575,728,3,2,48,1,Noroeste
5579176.0,1,11,0,-2,54,0.125,3,1,9,-2,1,7157.57,-2,-2,-2,-2,-2,59,0,0,-2,COA,PREPAGO,1,68,5,5,0,22,5,398,4,5,576,614,770,4,3,57,3,Noreste
5579309.0,1,11,1,1,61,0.227272727,5,1,3,32136,2,11142.1,1,-2,-2,18,-2,9,0,-2,0,MICH,PREPAGO,1,44,6,5,0,20,6,412,6,5,547,623,738,3,3,66,3,Occidente
5579689.0,1,11,0,-2,71,0.142857143,4,-2,1,305804,1,22285.06,0,0,0,14,1,12,-2,-2,0,CDMX,PREPAGO,1,61,5,2,0,21,5,427,1,7,570,609,756,2,1,57,3,Centro
5579803.0,1,11,1,-2,67,0.305555556,13,-2,9,111053,7,3747.99,3,1,-2,25,-2,3,0,-2,0,VER,PREPAGO,1,42,3,3,0,22,3,397,-1,-1,574,606,717,2,1,-2,3,Noreste
5579841.0,1,11,1,1,62,0.875,6,-2,4,230656,2,15611.96,0,0,1,2,1,6,-2,-2,0,JAL,PREPAGO,1,9,5,4,2,25,5,344,5,4,558,594,666,3,3,37,1,Occidente
5579955.0,1,11,0,-2,60,0.466666667,2,-2,9,25249,1,15369.5,2,1,0,9,-2,9,0,0,0,SON,PREPAGO,1,20,6,6,0,23,6,384,4,5,549,603,737,3,3,41,1,Noroeste
5580088.0,1,11,1,-2,67,0.714285714,9,-2,9,427402,1,11350.5,9,-2,-2,11,-2,16,0,0,0,BCN,PREPAGO,1,62,6,4,0,20,6,378,5,7,568,620,722,3,2,55,1,
5580202.0,1,11,0,-2,76,0.125,1,-2,1,4865,1,2978.78,0,0,-2,5,-2,3,0,-2,-2,PUE,PREPAGO,1,42,-1,2,0,20,0,310,1,7,558,458,702,2,0,-2,1,Centro
5580240.0,1,11,0,-2,56,0.2,4,2,9,-2,1,4622.63,0,0,0,2,-2,57,-2,-2,-2,SON,PREPAGO,1,80,-1,3,0,20,0,348,4,7,507,590,756,2,1,-2,1,Noroeste
5580278.0,1,11,0,-2,57,0.375,2,-2,9,322698,1,29084.8,2,-2,-2,6,1,40,-2,-2,0,CHI,MIXTO,1,57,-1,5,0,20,7,489,-1,-1,636,653,784,3,3,-2,1,
5580563.0,1,11,0,1,57,0.5,7,-2,9,15183,2,7003.4,1,-2,-2,3,-2,3,0,0,0,CHI,PREPAGO,1,47,7,5,0,19,7,357,-1,-1,581,603,765,3,3,56,1,
5580601.0,1,11,0,-2,62,0.222222222,3,-2,9,12945,1,10642.0,1,0,-2,1,-2,3,-2,-2,-2,MICH,PREPAGO,1,62,8,5,0,20,8,419,-1,-1,617,633,756,3,3,57,3,Occidente
5580715.0,1,11,0,-2,60,0.111111111,1,-2,1,-2,1,7311.2,0,0,-2,7,-2,138,-2,0,-2,MICH,PREPAGO,1,70,5,5,0,22,5,321,3,5,555,582,755,3,3,51,3,Occidente
5580943.0,1,11,0,-2,65,0.263157895,2,-2,2,88757,1,3226.77,0,1,0,27,-2,3,-2,-2,0,VER,PREPAGO,1,50,6,5,0,20,6,326,3,6,565,599,758,3,3,43,3,Noreste
5581969.0,1,11,1,-2,60,0.022222222,3,-2,6,923,1,2309.0,1,-2,-2,15,-2,2,-2,-2,0,TAB,PREPAGO,1,32,5,5,2,19,5,498,4,5,524,579,700,2,2,51,1,Sur-Sureste
5582102.0,1,11,0,-2,59,0.140625,5,1,2,62434,1,6599.7,2,0,0,44,-2,2,0,-2,0,VER,PREPAGO,1,41,8,5,0,17,8,398,3,4,570,588,769,3,3,51,1,Noreste
5582140.0,1,11,0,-2,69,0.037267081,19,-2,7,53740,8,2856.0,3,1,1,153,-2,1,0,-2,0,GRO,PREPAGO,1,50,6,6,0,20,6,406,4,5,555,623,773,4,3,61,1,
5582273.0,1,11,0,-2,60,0.0,1,-2,9,-2,1,2948.84,0,0,-2,1,-2,70,-2,-2,0,CHI,PREPAGO,1,64,6,5,0,20,6,364,5,7,591,617,757,3,3,54,3,
5582805.0,1,11,0,-2,60,0.246153846,1,-2,9,123836,1,4484.78,2,-2,-2,20,-2,2,0,0,0,GTO,PREPAGO,1,18,5,6,0,20,5,371,3,6,553,570,735,2,2,51,1,Centro
5583014.0,1,11,1,-2,61,0.285714286,3,-2,9,51481,1,17339.94,1,0,-2,5,-2,4,-2,-2,0,COA,PREPAGO,1,67,7,5,0,24,7,385,5,7,582,607,733,2,2,56,1,Noreste
5583280.0,1,11,0,-2,60,0.037037037,5,-2,9,33727,1,7981.8,1,-2,-2,23,-2,34,-2,-2,1,YUC,PREPAGO,1,59,2,4,0,19,2,453,3,6,569,595,742,3,0,69,1,Sur-Sureste
5583337.0,1,11,0,1,61,0.176470588,4,-2,9,10306,2,20744.66,0,1,0,7,-2,2,-2,0,0,JAL,PREPAGO,1,78,6,6,0,20,6,422,-1,-1,609,642,777,3,3,90,3,Occidente
5583451.0,1,11,0,-2,66,0.2,1,-2,1,-2,1,10184.2,0,0,0,3,-2,7,-2,-2,0,QRO,PREPAGO,1,71,3,1,0,22,3,457,1,7,610,570,733,2,2,-2,1,Centro
5584040.0,1,11,0,2,62,0.428571429,5,1,9,86141,3,5585.25,1,-2,-2,4,-2,2,-2,0,0,MICH,PREPAGO,1,33,5,7,0,20,5,384,-1,-1,579,622,753,3,3,77,1,Occidente
